Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Month_Name,Day,Day_of_Week
186-09-3669,Giza,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57:00 AM,Ewallet,81.51,4.761904762,4.0755,9.2,2019,1,January,22,Tuesday
848-07-1692,Cairo,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,5:13:00 PM,Ewallet,114.44,4.761904762,5.722,8.3,2019,1,January,12,Saturday
745-71-3520,Alex,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23:00 AM,Cash,176.54,4.761904762,8.827,8.2,2019,2,February,4,Monday
266-76-6436,Giza,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,1:57:00 PM,Ewallet,115.8,4.761904762,5.79,7.5,2019,3,March,28,Thursday
740-22-2500,Giza,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,1:29:00 PM,Cash,252.15,4.761904762,12.6075,9.8,2019,1,January,23,Wednesday
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,1:00:00 PM,Credit card,972.1,4.761904762,48.605,8.7,2019,2,February,8,Friday
301-81-8610,Cairo,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,7:42:00 PM,Credit card,203.36,4.761904762,10.168,6.7,2019,3,March,19,Tuesday
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,3:36:00 PM,Cash,16.28,4.761904762,0.814,5.0,2019,3,March,9,Saturday
198-84-7132,Cairo,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,1:40:00 PM,Cash,365.49,4.761904762,18.2745,7.0,2019,1,January,2,Wednesday
269-10-8440,Alex,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,6:01:00 PM,Cash,372.19,4.761904762,18.6095,8.9,2019,1,January,21,Monday
650-98-6268,Cairo,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,1:53:00 PM,Credit card,62.61,4.761904762,3.1305,8.0,2019,3,March,20,Wednesday
741-73-3559,Cairo,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,5:27:00 PM,Cash,336.35,4.761904762,16.8175,6.9,2019,2,February,27,Wednesday
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53:00 AM,Ewallet,906.5,4.761904762,45.325,7.3,2019,3,March,8,Friday
286-75-7818,Cairo,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,7:48:00 PM,Credit card,138.16,4.761904762,6.908,6.9,2019,1,January,31,Thursday
574-57-9721,Giza,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,4:53:00 PM,Ewallet,86.54,4.761904762,4.327,5.7,2019,3,March,8,Friday
459-50-7686,Alex,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,7:14:00 PM,Ewallet,140.76,4.761904762,7.038,6.4,2019,1,January,13,Sunday
616-87-0016,Cairo,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,2:36:00 PM,Credit card,668.78,4.761904762,33.439,9.6,2019,3,March,9,Saturday
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,6:19:00 PM,Credit card,47.44,4.761904762,2.372,6.8,2019,2,February,22,Friday
751-69-0068,Giza,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,7:09:00 PM,Ewallet,893.16,4.761904762,44.658,9.0,2019,3,March,19,Tuesday
257-73-1380,Giza,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,4:51:00 PM,Ewallet,331.72,4.761904762,16.586,9.6,2019,1,January,20,Sunday
345-08-4992,Alex,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,3:37:00 PM,Credit card,203.94,4.761904762,10.197,7.7,2019,3,March,8,Friday
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,8:15:00 PM,Ewallet,68.16,4.761904762,3.408,7.0,2019,3,March,8,Friday
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,2:38:00 PM,Credit card,326.88,4.761904762,16.344,6.5,2019,2,February,7,Thursday
450-28-2866,Giza,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,7:25:00 PM,Cash,87.2,4.761904762,4.36,8.1,2019,1,January,15,Tuesday
394-30-3170,Cairo,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,7:35:00 PM,Credit card,707.44,4.761904762,35.372,4.3,2019,3,March,22,Friday
138-17-5109,Alex,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,3:42:00 PM,Credit card,802.89,4.761904762,40.1445,6.5,2019,1,January,15,Tuesday
192-98-7397,Giza,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,2:11:00 PM,Ewallet,12.78,4.761904762,0.639,9.5,2019,1,January,8,Tuesday
301-11-9629,Alex,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43:00 AM,Cash,133.7,4.761904762,6.685,9.7,2019,1,January,15,Tuesday
390-80-5128,Cairo,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,5:58:00 PM,Credit card,19.15,4.761904762,0.9575,9.5,2019,1,January,28,Monday
235-46-8343,Giza,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26:00 AM,Credit card,276.6,4.761904762,13.83,8.9,2019,2,February,14,Thursday
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,5:38:00 PM,Credit card,137.22,4.761904762,6.861,6.5,2019,3,March,10,Sunday
296-11-7041,Cairo,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,8:07:00 PM,Credit card,27.07,4.761904762,1.3535,5.3,2019,1,January,12,Saturday
449-27-2918,Cairo,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02:00 AM,Credit card,39.12,4.761904762,1.956,9.6,2019,3,March,26,Tuesday
891-01-7034,Cairo,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,7:07:00 PM,Cash,448.26,4.761904762,22.413,6.7,2019,1,January,1,Tuesday
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,6:50:00 PM,Cash,132.06,4.761904762,6.603,7.6,2019,1,January,2,Wednesday
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43:00 PM,Ewallet,318.05,4.761904762,15.9025,4.8,2019,3,March,16,Saturday
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,3:09:00 PM,Ewallet,25.0,4.761904762,1.25,5.5,2019,3,March,3,Sunday
187-83-5490,Alex,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,1:47:00 PM,Cash,83.08,4.761904762,4.154,4.7,2019,1,January,31,Thursday
767-54-1907,Cairo,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,4:59:00 PM,Cash,147.8,4.761904762,7.39,6.9,2019,2,February,13,Wednesday
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,2:15:00 PM,Credit card,696.6,4.761904762,34.83,4.5,2019,2,February,15,Friday
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,8:24:00 PM,Cash,793.9,4.761904762,39.695,6.2,2019,2,February,7,Thursday
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,1:58:00 PM,Cash,465.7,4.761904762,23.285,7.6,2019,1,January,27,Sunday
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,4:52:00 PM,Credit card,35.89,4.761904762,1.7945,7.9,2019,2,February,23,Saturday
639-76-1242,Giza,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,3:19:00 PM,Cash,202.6,4.761904762,10.13,4.5,2019,2,February,3,Sunday
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25:00 PM,Credit card,730.5,4.761904762,36.525,8.7,2019,3,March,3,Sunday
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02:00 AM,Cash,295.8,4.761904762,14.79,6.1,2019,2,February,3,Sunday
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,6:58:00 PM,Cash,22.62,4.761904762,1.131,6.4,2019,3,March,17,Sunday
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,3:31:00 PM,Credit card,256.7,4.761904762,12.835,9.1,2019,3,March,28,Thursday
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22:00 AM,Credit card,545.5,4.761904762,27.275,7.1,2019,3,March,2,Saturday
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,1:12:00 PM,Credit card,260.05,4.761904762,13.0025,7.7,2019,2,February,8,Friday
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,6:33:00 PM,Cash,222.12,4.761904762,11.106,4.5,2019,3,March,22,Friday
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02:00 AM,Ewallet,21.58,4.761904762,1.079,7.2,2019,2,February,9,Saturday
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21:00 AM,Cash,98.84,4.761904762,4.942,8.4,2019,2,February,15,Friday
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10:00 PM,Ewallet,502.62,4.761904762,25.131,5.4,2019,1,January,23,Wednesday
340-21-9136,Alex,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40:00 AM,Cash,160.2,4.761904762,8.01,9.7,2019,1,January,25,Friday
405-31-3305,Alex,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,6:31:00 PM,Credit card,431.3,4.761904762,21.565,5.5,2019,2,February,2,Saturday
731-59-7531,Cairo,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,5:58:00 PM,Cash,580.56,4.761904762,29.028,4.6,2019,3,March,30,Saturday
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,5:04:00 PM,Cash,322.2,4.761904762,16.11,6.6,2019,3,March,30,Saturday
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,8:35:00 PM,Credit card,195.54,4.761904762,9.777,6.3,2019,2,February,25,Monday
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,4:10:00 PM,Credit card,166.3,4.761904762,8.315,4.2,2019,3,March,18,Monday
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,4:54:00 PM,Ewallet,336.28,4.761904762,16.814,4.4,2019,3,March,7,Thursday
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11:00 AM,Ewallet,343.7,4.761904762,17.185,6.7,2019,3,March,16,Saturday
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00 AM,Ewallet,38.6,4.761904762,1.93,6.7,2019,1,January,29,Tuesday
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,8:29:00 PM,Cash,527.76,4.761904762,26.388,8.4,2019,2,February,2,Saturday
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00 PM,Cash,328.0,4.761904762,16.4,6.2,2019,2,February,15,Friday
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,1:05:00 PM,Ewallet,185.7,4.761904762,9.285,5.0,2019,1,January,8,Tuesday
305-18-3552,Cairo,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,4:19:00 PM,Cash,603.8,4.761904762,30.19,6.0,2019,2,February,12,Tuesday
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,7:48:00 PM,Credit card,369.8,4.761904762,18.49,7.0,2019,1,January,1,Tuesday
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,3:25:00 PM,Ewallet,197.96,4.761904762,9.898,6.6,2019,3,March,21,Thursday
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,2:42:00 PM,Cash,410.9,4.761904762,20.545,7.3,2019,2,February,28,Thursday
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,6:59:00 PM,Ewallet,148.6,4.761904762,7.43,8.3,2019,3,March,23,Saturday
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,8:47:00 PM,Cash,22.96,4.761904762,1.148,4.3,2019,1,January,30,Wednesday
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,1:21:00 PM,Ewallet,699.12,4.761904762,34.956,9.8,2019,2,February,4,Monday
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,7:48:00 PM,Ewallet,69.4,4.761904762,3.47,8.2,2019,3,March,13,Wednesday
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,6:20:00 PM,Credit card,196.6,4.761904762,9.83,7.2,2019,3,March,15,Friday
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,8:24:00 PM,Ewallet,202.56,4.761904762,10.128,8.7,2019,3,March,5,Tuesday
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,1:44:00 PM,Credit card,121.2,4.761904762,6.06,8.4,2019,3,March,5,Tuesday
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00 AM,Ewallet,199.78,4.761904762,9.989,7.1,2019,2,February,26,Tuesday
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,2:14:00 PM,Cash,607.36,4.761904762,30.368,5.5,2019,3,March,20,Wednesday
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,3:51:00 PM,Cash,126.44,4.761904762,6.322,8.5,2019,1,January,1,Tuesday
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17:00 AM,Cash,541.44,4.761904762,27.072,6.2,2019,1,January,27,Sunday
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,5:36:00 PM,Cash,98.13,4.761904762,4.9065,8.9,2019,1,January,21,Monday
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,3:47:00 PM,Cash,412.16,4.761904762,20.608,9.6,2019,2,February,2,Saturday
277-63-2961,Cairo,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,3:53:00 PM,Credit card,73.97,4.761904762,3.6985,5.4,2019,2,February,3,Sunday
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00 PM,Ewallet,31.9,4.761904762,1.595,9.1,2019,1,January,5,Saturday
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,7:48:00 PM,Ewallet,138.8,4.761904762,6.94,9.0,2019,1,January,27,Sunday
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,5:53:00 PM,Cash,186.62,4.761904762,9.331,6.3,2019,3,March,25,Monday
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,4:36:00 PM,Credit card,88.45,4.761904762,4.4225,9.5,2019,2,February,25,Monday
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,8:54:00 PM,Ewallet,193.44,4.761904762,9.672,9.8,2019,1,January,28,Monday
387-49-4215,Cairo,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00 PM,Cash,145.5,4.761904762,7.275,6.7,2019,1,January,8,Tuesday
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48:00 AM,Credit card,504.3,4.761904762,25.215,7.7,2019,1,January,29,Tuesday
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,2:28:00 PM,Cash,306.45,4.761904762,15.3225,7.0,2019,3,March,29,Friday
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,5:15:00 PM,Credit card,95.7,4.761904762,4.785,5.1,2019,2,February,9,Saturday
347-72-6115,Cairo,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,6:03:00 PM,Credit card,635.18,4.761904762,31.759,6.2,2019,1,January,16,Wednesday
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,5:29:00 PM,Ewallet,214.55,4.761904762,10.7275,6.1,2019,1,January,5,Saturday
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,6:05:00 PM,Ewallet,379.96,4.761904762,18.998,9.3,2019,1,January,27,Sunday
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07:00 PM,Cash,696.85,4.761904762,34.8425,7.6,2019,3,March,14,Thursday
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,7:49:00 PM,Credit card,408.73,4.761904762,20.4365,8.2,2019,2,February,23,Saturday
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,3:52:00 PM,Ewallet,51.47,4.761904762,2.5735,8.5,2019,3,March,18,Monday
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,4:48:00 PM,Ewallet,274.3,4.761904762,13.715,9.8,2019,3,March,29,Friday
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,8:46:00 PM,Credit card,196.95,4.761904762,9.8475,8.7,2019,1,January,22,Tuesday
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,6:14:00 PM,Ewallet,69.46,4.761904762,3.473,9.7,2019,3,March,1,Friday
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,3:05:00 PM,Credit card,359.6,4.761904762,17.98,4.3,2019,1,January,17,Thursday
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00 AM,Credit card,137.13,4.761904762,6.8565,7.7,2019,3,March,26,Tuesday
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23:00 AM,Cash,499.02,4.761904762,24.951,7.3,2019,3,March,20,Wednesday
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,1:55:00 PM,Credit card,224.64,4.761904762,11.232,5.9,2019,2,February,6,Wednesday
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00 AM,Cash,125.74,4.761904762,6.287,5.0,2019,1,January,1,Tuesday
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,2:36:00 PM,Credit card,490.26,4.761904762,24.513,8.0,2019,1,January,27,Sunday
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,4:03:00 PM,Ewallet,457.05,4.761904762,22.8525,7.1,2019,2,February,25,Monday
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,8:03:00 PM,Credit card,156.84,4.761904762,7.842,9.0,2019,1,January,16,Wednesday
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,2:55:00 PM,Ewallet,119.72,4.761904762,5.986,6.7,2019,1,January,13,Sunday
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00 AM,Credit card,543.6,4.761904762,27.18,6.1,2019,2,February,7,Thursday
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,7:41:00 PM,Cash,882.81,4.761904762,44.1405,9.3,2019,2,February,17,Sunday
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,7:01:00 PM,Ewallet,152.58,4.761904762,7.629,7.0,2019,2,February,12,Tuesday
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,6:04:00 PM,Credit card,693.44,4.761904762,34.672,7.2,2019,1,January,24,Thursday
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,7:20:00 PM,Ewallet,229.5,4.761904762,11.475,8.2,2019,2,February,6,Wednesday
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31:00 AM,Ewallet,146.79,4.761904762,7.3395,8.4,2019,3,March,26,Tuesday
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,1:28:00 PM,Ewallet,141.6,4.761904762,7.08,6.2,2019,3,March,11,Monday
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36:00 AM,Ewallet,116.69,4.761904762,5.8345,7.4,2019,2,February,7,Thursday
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32:00 AM,Credit card,73.96,4.761904762,3.698,5.0,2019,1,January,5,Saturday
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00 AM,Ewallet,97.94,4.761904762,4.897,6.9,2019,3,March,7,Thursday
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,5:16:00 PM,Credit card,292.2,4.761904762,14.61,4.9,2019,2,February,25,Monday
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,6:43:00 PM,Ewallet,524.88,4.761904762,26.244,5.1,2019,2,February,1,Friday
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00:00 AM,Ewallet,92.04,4.761904762,4.602,9.1,2019,1,January,22,Tuesday
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30:00 AM,Credit card,75.88,4.761904762,3.794,7.1,2019,1,January,3,Thursday
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00 PM,Credit card,80.72,4.761904762,4.036,5.0,2019,2,February,13,Wednesday
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,4:43:00 PM,Credit card,112.62,4.761904762,5.631,5.5,2019,1,January,28,Monday
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,8:40:00 PM,Credit card,71.2,4.761904762,3.56,9.2,2019,1,January,5,Saturday
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,1:40:00 PM,Ewallet,155.24,4.761904762,7.762,4.9,2019,3,March,19,Tuesday
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,4:23:00 PM,Ewallet,294.2,4.761904762,14.71,8.9,2019,1,January,12,Saturday
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00 PM,Credit card,548.55,4.761904762,27.4275,6.0,2019,1,January,7,Monday
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,5:45:00 PM,Cash,257.7,4.761904762,12.885,4.2,2019,1,January,26,Saturday
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00 AM,Cash,396.36,4.761904762,19.818,7.3,2019,1,January,23,Wednesday
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,8:31:00 PM,Ewallet,171.81,4.761904762,8.5905,6.5,2019,2,February,9,Saturday
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00 AM,Cash,488.79,4.761904762,24.4395,8.9,2019,2,February,22,Friday
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00 PM,Cash,524.16,4.761904762,26.208,9.7,2019,2,February,5,Tuesday
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00 AM,Credit card,133.26,4.761904762,6.663,8.6,2019,3,March,7,Thursday
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,6:51:00 PM,Cash,135.24,4.761904762,6.762,6.9,2019,3,March,25,Monday
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,1:45:00 PM,Credit card,112.44,4.761904762,5.622,7.7,2019,1,January,20,Sunday
